1.000000 1:-0.027038 2:-1.248538 3:-0.853507 4:-0.218581 5:-0.565115 
1.000000 1:0.822020 2:0.083699 3:-0.032272 4:0.130726 5:-0.959030 
2.000000 1:0.318521 2:1.284790 3:2.888848 4:4.587700 5:1.443996 
2.000000 1:3.142298 2:3.400817 3:2.320259 4:1.996831 5:2.225576 
1.000000 1:-1.396478 2:-1.649529 3:-0.633663 4:-0.247672 5:0.824143 
0.000000 1:-1.199507 2:-2.659016 3:-1.735784 4:-1.513720 5:-0.846778 
1.000000 1:1.146726 2:-0.786587 3:0.765664 4:0.417299 5:0.199128 
1.000000 1:0.205750 2:1.251327 3:-0.656368 4:1.081634 5:0.623990 
1.000000 1:0.439392 2:-0.810619 3:0.505884 4:0.626167 5:0.483725 
2.000000 1:2.545707 2:2.589843 3:3.232271 4:1.856853 5:2.744938 
0.000000 1:-3.747805 2:-1.824980 3:-0.888006 4:-3.817169 5:-2.773208 
1.000000 1:0.841630 2:-1.725199 3:-0.712612 4:0.487365 5:0.007280 
1.000000 1:0.585173 2:-1.006644 3:-2.107506 4:0.875278 5:-0.622634 
1.000000 1:0.400982 2:-1.114635 3:-0.618129 4:-0.165616 5:-0.626167 
2.000000 1:1.837481 2:3.000365 3:0.729259 4:2.017932 5:2.430136 
1.000000 1:1.890076 2:1.041562 3:-0.030939 4:-0.546647 5:-0.183861 
2.000000 1:2.060632 2:2.007111 3:2.323701 4:0.559186 5:2.309122 
1.000000 1:0.233998 2:0.324202 3:0.507675 4:0.696749 5:-0.179577 
1.000000 1:0.957984 2:1.702234 3:1.159976 4:0.233629 5:-0.424424 
2.000000 1:3.358852 2:1.459073 3:2.870096 4:1.643906 5:3.233521 
1.000000 1:0.896415 2:0.545062 3:0.724696 4:0.779446 5:0.818655 
0.000000 1:-3.664842 2:-4.504534 3:-3.129092 4:-3.912470 5:-2.890056 
